ABBR,DATE_TIME,UTC_DATE_TIME,O3_PPB,SO2_2_PPB,NO_3_PPB,NOY_PPB,NO2_3_PPB,CO_2_PPB,VWS_M_S,VWD_DEG,TMP_DEGC,SOL_W_M2,
MACA-HM,2/16/2020 12:29:00 AM,2/16/2020 6:29:00 AM,37.8,0.3,0.006,2.2,2.2,179.355,2.8,188,7.5,0,
MACA-HM,2/16/2020 12:30:00 AM,2/16/2020 6:30:00 AM,37.5,0.2,0.001,2.2,2.2,174.947,2.6,187,7.4,0,
MACA-HM,2/16/2020 12:31:00 AM,2/16/2020 6:31:00 AM,37.9,0.1,0.005,2.3,2.3,177.822,3.4,186,7.6,0,
MACA-HM,2/16/2020 12:32:00 AM,2/16/2020 6:32:00 AM,37.6,0.2,0,2.3,2.3,180.644,2.3,189,7.6,0,
MACA-HM,2/16/2020 12:33:00 AM,2/16/2020 6:33:00 AM,37.3,0.2,0.011,2.2,2.2,177.387,2.5,189,7.5,0,
MACA-HM,2/16/2020 12:34:00 AM,2/16/2020 6:34:00 AM,37.4,0.1,0.011,2.2,2.2,178.795,2.2,188,7.4,0,
MACA-HM,2/16/2020 12:35:00 AM,2/16/2020 6:35:00 AM,37.5,0.2,-0.005,2.3,2.3,184.668,2.4,192,7.4,0,
MACA-HM,2/16/2020 12:36:00 AM,2/16/2020 6:36:00 AM,37.4,0.2,0.007,2.3,2.3,184.15,2.7,187,7.5,0,
MACA-HM,2/16/2020 12:37:00 AM,2/16/2020 6:37:00 AM,37.7,0.3,-0.061,2.2,2.3,181.861,2.5,189,7.6,0,
MACA-HM,2/16/2020 12:38:00 AM,2/16/2020 6:38:00 AM,37.8,0.2,-0.049,2.2,2.2,178.085,2.5,186,7.6,0,
MACA-HM,2/16/2020 12:39:00 AM,2/16/2020 6:39:00 AM,37.3,0.2,0.013,2.3,2.3,175.272,2.1,193,7.5,0,
MACA-HM,2/16/2020 12:40:00 AM,2/16/2020 6:40:00 AM,37.1,0.1,0.022,2.3,2.2,174.579,2.2,189,7.5,0,
MACA-HM,2/16/2020 12:41:00 AM,2/16/2020 6:41:00 AM,37.2,0.3,0.066,2.3,2.3,177.321,2.3,186,7.4,0,
MACA-HM,2/16/2020 12:42:00 AM,2/16/2020 6:42:00 AM,37.5,0.2,0.016,2.2,2.2,180.312,2.3,188,7.4,0,
MACA-HM,2/16/2020 12:43:00 AM,2/16/2020 6:43:00 AM,37.5,0.1,0.013,2.1,2.1,176.683,2.3,191,7.5,0,
MACA-HM,2/16/2020 12:44:00 AM,2/16/2020 6:44:00 AM,37.5,0.1,0.055,2.2,2.2,175.229,2.7,190,7.5,0,
MACA-HM,2/16/2020 12:45:00 AM,2/16/2020 6:45:00 AM,37.5,-999,-999,-999,-999,-999,2.8,185,7.5,0,
MACA-HM,2/16/2020 12:46:00 AM,2/16/2020 6:46:00 AM,37.3,-999,-999,-999,-999,-999,2.1,186,7.4,0,
MACA-HM,2/16/2020 12:47:00 AM,2/16/2020 6:47:00 AM,37.1,-999,-999,-999,-999,-999,2,187,7.5,0,
MACA-HM,2/16/2020 12:48:00 AM,2/16/2020 6:48:00 AM,36.9,-999,-999,-999,-999,-999,2,187,7.4,0,
MACA-HM,2/16/2020 12:49:00 AM,2/16/2020 6:49:00 AM,36.8,-999,-999,-999,-999,-999,2,192,7.4,0,
MACA-HM,2/16/2020 12:50:00 AM,2/16/2020 6:50:00 AM,37.2,-999,-999,-999,-999,-999,2.7,191,7.4,0,
MACA-HM,2/16/2020 12:51:00 AM,2/16/2020 6:51:00 AM,37.3,-999,-999,-999,-999,-999,2.7,191,7.4,0,
MACA-HM,2/16/2020 12:52:00 AM,2/16/2020 6:52:00 AM,37.6,-999,-999,-999,-999,-999,1.9,192,7.4,0,
MACA-HM,2/16/2020 12:53:00 AM,2/16/2020 6:53:00 AM,37.2,-999,-999,-999,-999,-999,2.3,188,7.4,0,
MACA-HM,2/16/2020 12:54:00 AM,2/16/2020 6:54:00 AM,37.6,-999,-999,-999,-999,-999,2.6,189,7.5,0,
MACA-HM,2/16/2020 12:55:00 AM,2/16/2020 6:55:00 AM,37.4,-999,-999,-999,-999,-999,2.4,192,7.5,0,
MACA-HM,2/16/2020 12:56:00 AM,2/16/2020 6:56:00 AM,37.3,-999,-999,-999,-999,-999,2.3,188,7.4,0,
MACA-HM,2/16/2020 12:57:00 AM,2/16/2020 6:57:00 AM,37.4,-999,-999,-999,-999,-999,2.1,186,7.4,0,
MACA-HM,2/16/2020 12:58:00 AM,2/16/2020 6:58:00 AM,37.7,-999,-999,-999,-999,-999,1.9,186,7.4,0,
MACA-HM,2/16/2020 12:59:00 AM,2/16/2020 6:59:00 AM,37.3,-999,-999,-999,-999,-999,2.2,188,7.4,0,
MACA-HM,2/16/2020 1:00:00 AM,2/16/2020 7:00:00 AM,37.4,-999,-999,-999,-999,-999,2.7,192,7.5,0,
MACA-HM,2/16/2020 1:01:00 AM,2/16/2020 7:01:00 AM,37.8,-999,-999,-999,-999,-999,2.8,191,7.5,0,
MACA-HM,2/16/2020 1:02:00 AM,2/16/2020 7:02:00 AM,37.9,-999,-999,-999,-999,-999,2.3,188,7.5,0,
MACA-HM,2/16/2020 1:03:00 AM,2/16/2020 7:03:00 AM,37.7,-999,-999,-999,-999,-999,2.4,187,7.6,0,
MACA-HM,2/16/2020 1:04:00 AM,2/16/2020 7:04:00 AM,37.1,-999,-999,-999,-999,-999,2.6,188,7.5,0,
MACA-HM,2/16/2020 1:05:00 AM,2/16/2020 7:05:00 AM,37.3,-999,-999,-999,-999,-999,2.1,184,7.5,0,
MACA-HM,2/16/2020 1:06:00 AM,2/16/2020 7:06:00 AM,36.9,-999,-999,-999,-999,-999,2.4,187,7.5,0,
MACA-HM,2/16/2020 1:07:00 AM,2/16/2020 7:07:00 AM,37.3,-999,-999,-999,-999,-999,2.7,187,7.5,0,
MACA-HM,2/16/2020 1:08:00 AM,2/16/2020 7:08:00 AM,36.8,-999,-999,-999,-999,-999,2.4,187,7.5,0,
MACA-HM,2/16/2020 1:09:00 AM,2/16/2020 7:09:00 AM,36.6,-999,-999,-999,-999,-999,2.2,189,7.4,0,
MACA-HM,2/16/2020 1:10:00 AM,2/16/2020 7:10:00 AM,36.5,-999,-999,-999,-999,-999,2.7,190,7.5,0,
MACA-HM,2/16/2020 1:11:00 AM,2/16/2020 7:11:00 AM,37.3,-999,-999,-999,-999,-999,2.4,188,7.5,0,
MACA-HM,2/16/2020 1:12:00 AM,2/16/2020 7:12:00 AM,37.4,-999,-999,-999,-999,-999,2.7,184,7.5,0,
MACA-HM,2/16/2020 1:13:00 AM,2/16/2020 7:13:00 AM,37,-999,-999,-999,-999,-999,2.2,189,7.4,0,
MACA-HM,2/16/2020 1:14:00 AM,2/16/2020 7:14:00 AM,37.2,0.2,0.008,2.2,2.2,150.83,2.6,192,7.5,0,
MACA-HM,2/16/2020 1:15:00 AM,2/16/2020 7:15:00 AM,37.6,0.2,-0.016,2.2,2.2,148.866,2.7,188,7.6,0,
MACA-HM,2/16/2020 1:16:00 AM,2/16/2020 7:16:00 AM,37.3,0.3,0.053,2.3,2.3,145.986,2.5,189,7.6,0,
MACA-HM,2/16/2020 1:17:00 AM,2/16/2020 7:17:00 AM,37.2,0.2,0,2.3,2.3,147.354,2.8,188,7.6,0,
MACA-HM,2/16/2020 1:18:00 AM,2/16/2020 7:18:00 AM,37.1,0.1,0.02,2.1,2.1,149.778,2.8,184,7.5,0,
MACA-HM,2/16/2020 1:19:00 AM,2/16/2020 7:19:00 AM,37.2,0.2,-0.006,2.1,2.1,148.314,2.3,188,7.5,0,
MACA-HM,2/16/2020 1:20:00 AM,2/16/2020 7:20:00 AM,37,0.3,0.06,2.2,2.1,151.582,2.4,190,7.5,0,
MACA-HM,2/16/2020 1:21:00 AM,2/16/2020 7:21:00 AM,37.3,0.1,0.019,2.2,2.2,154.467,3,181,7.4,0,
MACA-HM,2/16/2020 1:22:00 AM,2/16/2020 7:22:00 AM,37.5,0.3,0.016,2,2,153.403,2.8,184,7.5,0,
MACA-HM,2/16/2020 1:23:00 AM,2/16/2020 7:23:00 AM,37.6,0.1,0.048,2,2,154.219,2.8,187,7.5,0,
MACA-HM,2/16/2020 1:24:00 AM,2/16/2020 7:24:00 AM,37.4,0.1,0.021,2.1,2.1,154.13,2.8,189,7.5,0,
MACA-HM,2/16/2020 1:25:00 AM,2/16/2020 7:25:00 AM,37.6,0.3,0.046,2.2,2.1,155.126,2.8,191,7.5,0,
MACA-HM,2/16/2020 1:26:00 AM,2/16/2020 7:26:00 AM,37.3,0.2,0.047,2.1,2.1,154.131,2.6,187,7.5,0,
MACA-HM,2/16/2020 1:27:00 AM,2/16/2020 7:27:00 AM,37.3,0.1,-0.068,1.9,2,152.86,3,190,7.5,0,
MACA-HM,2/16/2020 1:28:00 AM,2/16/2020 7:28:00 AM,37.9,0.1,0.069,2,1.9,156.336,2.8,188,7.6,0,
MACA-HM,2/16/2020 1:29:00 AM,2/16/2020 7:29:00 AM,37.7,0.1,0.053,2.1,2.1,156.17,3.2,186,7.6,0,
MACA-HM,2/16/2020 1:30:00 AM,2/16/2020 7:30:00 AM,37.8,0.3,0.006,2.1,2.1,159.623,2.6,191,7.7,0,
MACA-HM,2/16/2020 1:31:00 AM,2/16/2020 7:31:00 AM,37.6,0.2,-0.008,2,2,156.011,2.2,190,7.6,0,
MACA-HM,2/16/2020 1:32:00 AM,2/16/2020 7:32:00 AM,37.6,0.2,0,2,2,156.704,3,187,7.6,0,
MACA-HM,2/16/2020 1:33:00 AM,2/16/2020 7:33:00 AM,37.2,0.3,-0.118,2,2.1,155.508,2.8,192,7.5,0,
MACA-HM,2/16/2020 1:34:00 AM,2/16/2020 7:34:00 AM,37.4,0.3,0.051,2.1,2.1,155.795,2.4,195,7.5,0,
MACA-HM,2/16/2020 1:35:00 AM,2/16/2020 7:35:00 AM,37.7,0.1,-0.018,2.2,2.2,156.432,2.9,194,7.5,0,
MACA-HM,2/16/2020 1:36:00 AM,2/16/2020 7:36:00 AM,37.8,0.3,0.004,2,2,155.013,3,194,7.6,0,
MACA-HM,2/16/2020 1:37:00 AM,2/16/2020 7:37:00 AM,37.7,0.2,0.045,2,2,155.8,2.6,187,7.6,0,
MACA-HM,2/16/2020 1:38:00 AM,2/16/2020 7:38:00 AM,37.8,0.2,0.058,2.1,2.1,154.846,2.4,191,7.6,0,
MACA-HM,2/16/2020 1:39:00 AM,2/16/2020 7:39:00 AM,37.4,0.3,0.015,2.2,2.2,154.911,2.4,189,7.5,0,
MACA-HM,2/16/2020 1:40:00 AM,2/16/2020 7:40:00 AM,37.4,0.3,0.006,2.1,2.1,158.718,2.4,190,7.5,0,
MACA-HM,2/16/2020 1:41:00 AM,2/16/2020 7:41:00 AM,37.4,0.1,0.011,2,2,156.122,2.5,192,7.5,0,
MACA-HM,2/16/2020 1:42:00 AM,2/16/2020 7:42:00 AM,37.7,0.1,0.021,2.1,2.1,155.908,2,189,7.5,0,
MACA-HM,2/16/2020 1:43:00 AM,2/16/2020 7:43:00 AM,37.1,0.2,0.003,2.1,2.1,155.319,1.8,188,7.4,0,
MACA-HM,2/16/2020 1:44:00 AM,2/16/2020 7:44:00 AM,37.1,0.2,-0.019,2.1,2.1,159.644,2,192,7.4,0,
MACA-HM,2/16/2020 1:45:00 AM,2/16/2020 7:45:00 AM,37.4,0.1,-0.014,2,2,160.365,2,190,7.3,0,
MACA-HM,2/16/2020 1:46:00 AM,2/16/2020 7:46:00 AM,37.2,0.3,0.005,2.1,2.1,159.63,2.2,191,7.3,0,
MACA-HM,2/16/2020 1:47:00 AM,2/16/2020 7:47:00 AM,37.3,0.4,-0.011,2.1,2.2,162.222,2.4,189,7.3,0,
MACA-HM,2/16/2020 1:48:00 AM,2/16/2020 7:48:00 AM,37.2,0.2,0.037,2,2,159.471,2.3,188,7.2,0,
MACA-HM,2/16/2020 1:49:00 AM,2/16/2020 7:49:00 AM,37.6,0.2,0.001,2,2,161.257,2.6,191,7.3,0,
MACA-HM,2/16/2020 1:50:00 AM,2/16/2020 7:50:00 AM,37.5,0.3,-0.016,2,2,158.148,2.1,188,7.4,0,
MACA-HM,2/16/2020 1:51:00 AM,2/16/2020 7:51:00 AM,37.2,0.2,0.023,2,2,160.714,2.4,189,7.3,0,
MACA-HM,2/16/2020 1:52:00 AM,2/16/2020 7:52:00 AM,37.6,0.2,0.005,2.1,2.1,158.066,2.2,190,7.3,0,
MACA-HM,2/16/2020 1:53:00 AM,2/16/2020 7:53:00 AM,37.2,0.2,-0.033,2,2.1,160.638,2.9,192,7.3,0,
MACA-HM,2/16/2020 1:54:00 AM,2/16/2020 7:54:00 AM,37.2,0.2,0.024,2,2,160.233,2.2,185,7.2,0,
MACA-HM,2/16/2020 1:55:00 AM,2/16/2020 7:55:00 AM,36.9,0.2,0.028,2,2,157.85,2.7,188,7.2,0,
MACA-HM,2/16/2020 1:56:00 AM,2/16/2020 7:56:00 AM,37.2,0.1,0.034,2.1,2.1,163.246,2.6,188,7.2,0,
MACA-HM,2/16/2020 1:57:00 AM,2/16/2020 7:57:00 AM,37.3,0.2,0.032,2.1,2.1,161.52,2.5,185,7.2,0,
MACA-HM,2/16/2020 1:58:00 AM,2/16/2020 7:58:00 AM,37.3,0.2,0.035,2,2,161.063,3,187,7.2,0,
MACA-HM,2/16/2020 1:59:00 AM,2/16/2020 7:59:00 AM,37.8,0.1,0,1.9,1.9,163.605,2.4,187,7.3,0,
MACA-HM,2/16/2020 2:00:00 AM,2/16/2020 8:00:00 AM,37.5,0.2,-0.021,2,2.1,159.753,2.7,190,7.2,0,
MACA-HM,2/16/2020 2:01:00 AM,2/16/2020 8:01:00 AM,37.3,0.1,0.049,2.1,2.1,159.177,2,186,7.2,0,
MACA-HM,2/16/2020 2:02:00 AM,2/16/2020 8:02:00 AM,37.1,0.3,0.032,2.1,2.1,161.758,3,183,7.1,0,
MACA-HM,2/16/2020 2:03:00 AM,2/16/2020 8:03:00 AM,37.5,0.2,0.073,2,1.9,159.23,2.4,189,7.2,0,
MACA-HM,2/16/2020 2:04:00 AM,2/16/2020 8:04:00 AM,37.3,0.1,-0.001,2,2,163.281,2.5,185,7.2,0,
MACA-HM,2/16/2020 2:05:00 AM,2/16/2020 8:05:00 AM,37.4,0.2,0.057,2.1,2.1,160.86,2,188,7.2,0,
MACA-HM,2/16/2020 2:06:00 AM,2/16/2020 8:06:00 AM,37,0.2,-0.019,2,2.1,159.856,2.1,184,7.2,0,
MACA-HM,2/16/2020 2:07:00 AM,2/16/2020 8:07:00 AM,36.6,0.2,-0.068,1.9,1.9,165.84,2.7,186,7,0,
MACA-HM,2/16/2020 2:08:00 AM,2/16/2020 8:08:00 AM,37.3,0.2,0.021,2,2,161.58,2.6,184,7.1,0,
MACA-HM,2/16/2020 2:09:00 AM,2/16/2020 8:09:00 AM,37.4,0.1,0.003,2.2,2.2,162.844,2.3,185,7.2,0,
MACA-HM,2/16/2020 2:10:00 AM,2/16/2020 8:10:00 AM,37.1,0.1,0.022,2.1,2.1,163.522,2.5,185,7.2,0,
MACA-HM,2/16/2020 2:11:00 AM,2/16/2020 8:11:00 AM,37.3,0.1,0.029,2.1,2,164.784,2.9,182,7.2,0,
MACA-HM,2/16/2020 2:12:00 AM,2/16/2020 8:12:00 AM,37.3,0.2,0.016,2,2,168.664,3.1,181,7.2,0,
MACA-HM,2/16/2020 2:13:00 AM,2/16/2020 8:13:00 AM,37.3,0.1,-0.013,2,2,170.316,3.1,184,7.2,0,
MACA-HM,2/16/2020 2:14:00 AM,2/16/2020 8:14:00 AM,37.1,0.2,-0.062,2.1,2.1,169.186,2.7,183,7.2,0,
MACA-HM,2/16/2020 2:15:00 AM,2/16/2020 8:15:00 AM,37,0.3,0.016,2.1,2.1,168.756,2.5,183,7.2,0,
MACA-HM,2/16/2020 2:16:00 AM,2/16/2020 8:16:00 AM,37.2,0.1,0.017,2,2,167.326,2.6,183,7.3,0,
MACA-HM,2/16/2020 2:17:00 AM,2/16/2020 8:17:00 AM,37.1,0.2,0.062,2,1.9,170.445,2.9,184,7.3,0,
MACA-HM,2/16/2020 2:18:00 AM,2/16/2020 8:18:00 AM,37.2,0.1,0.058,2,1.9,170.774,2.7,185,7.3,0,
MACA-HM,2/16/2020 2:19:00 AM,2/16/2020 8:19:00 AM,37.4,0.1,0.074,2,2,166.025,2.5,186,7.2,0,
MACA-HM,2/16/2020 2:20:00 AM,2/16/2020 8:20:00 AM,37.5,0.2,0.028,2,2,166.334,3.2,180,7.3,0,
MACA-HM,2/16/2020 2:21:00 AM,2/16/2020 8:21:00 AM,37.3,0,-0.052,2,2,170.165,2.5,183,7.3,0,
MACA-HM,2/16/2020 2:22:00 AM,2/16/2020 8:22:00 AM,37.1,0.1,0.005,2,2,171.208,2.4,190,7.2,0,
MACA-HM,2/16/2020 2:23:00 AM,2/16/2020 8:23:00 AM,37.2,0.2,-0.025,2,2.1,170.664,2.6,183,7.2,0,
MACA-HM,2/16/2020 2:24:00 AM,2/16/2020 8:24:00 AM,36.8,0.1,0.012,2,2,166.446,2.5,183,7.1,0,
MACA-HM,2/16/2020 2:25:00 AM,2/16/2020 8:25:00 AM,36.9,0.2,0.017,2,2,167.641,2.9,184,7.2,0,
MACA-HM,2/16/2020 2:26:00 AM,2/16/2020 8:26:00 AM,37.4,0.2,0.036,2,2,164.031,2.9,184,7.2,0,
MACA-HM,2/16/2020 2:27:00 AM,2/16/2020 8:27:00 AM,37.5,0.2,0.032,2.1,2,170.383,2.6,184,7.3,0,
MACA-HM,2/16/2020 2:28:00 AM,2/16/2020 8:28:00 AM,37.1,0.2,-0.049,2,2.1,173.533,2.7,180,7.2,0,
MACA-HM,2/16/2020 2:29:00 AM,2/16/2020 8:29:00 AM,37.3,0.1,0.027,2,2,174.391,2.7,182,7.2,0,
MACA-HM,2/16/2020 2:30:00 AM,2/16/2020 8:30:00 AM,37.1,0.2,0.085,2,1.9,174.507,2.6,181,7.2,0,
MACA-HM,2/16/2020 2:31:00 AM,2/16/2020 8:31:00 AM,37.3,0.2,0.033,2,2,169.87,2.8,185,7.2,0,
MACA-HM,2/16/2020 2:32:00 AM,2/16/2020 8:32:00 AM,37.4,0.3,-0.01,2,2,166.499,2.7,181,7.2,0,
MACA-HM,2/16/2020 2:33:00 AM,2/16/2020 8:33:00 AM,37.3,0.2,-0.009,2,2,171.501,2.5,185,7.2,0,
MACA-HM,2/16/2020 2:34:00 AM,2/16/2020 8:34:00 AM,37.4,0.2,0.001,1.8,1.8,173.515,2.3,184,7.2,0,
MACA-HM,2/16/2020 2:35:00 AM,2/16/2020 8:35:00 AM,37,0.2,-0.009,1.9,1.9,174.084,2.4,183,7.1,0,
MACA-HM,2/16/2020 2:36:00 AM,2/16/2020 8:36:00 AM,37,0.1,0.039,2,1.9,167.134,2.4,184,7.1,0,
MACA-HM,2/16/2020 2:37:00 AM,2/16/2020 8:37:00 AM,37,0.3,0,2,2,170.617,2.5,182,7.1,0,
MACA-HM,2/16/2020 2:38:00 AM,2/16/2020 8:38:00 AM,37,0.2,-0.04,1.9,1.9,168.139,2.3,181,7.1,0,
MACA-HM,2/16/2020 2:39:00 AM,2/16/2020 8:39:00 AM,37.1,0.2,-0.052,1.9,1.9,170.175,2,184,7.1,0,
MACA-HM,2/16/2020 2:40:00 AM,2/16/2020 8:40:00 AM,37.5,0.1,-0.003,2,2,169.272,2.4,181,7.1,0,
MACA-HM,2/16/2020 2:41:00 AM,2/16/2020 8:41:00 AM,37,0.3,-0.003,2,2,166.809,2.1,182,7.1,0,
MACA-HM,2/16/2020 2:42:00 AM,2/16/2020 8:42:00 AM,36.9,0.3,-0.105,1.9,2,171.604,2.2,185,7,0,
MACA-HM,2/16/2020 2:43:00 AM,2/16/2020 8:43:00 AM,37.1,0.1,0.004,1.9,1.9,172.853,2.8,186,7,0,
MACA-HM,2/16/2020 2:44:00 AM,2/16/2020 8:44:00 AM,37,0.2,-0.006,2,2,175.458,2.7,183,7,0,
MACA-HM,2/16/2020 2:45:00 AM,2/16/2020 8:45:00 AM,37,0.3,-0.03,2,2.1,175.314,2.8,177,6.9,0,
MACA-HM,2/16/2020 2:46:00 AM,2/16/2020 8:46:00 AM,37,-999,-999,-999,-999,-999,2.3,182,7,0,
MACA-HM,2/16/2020 2:47:00 AM,2/16/2020 8:47:00 AM,37.2,-999,-999,-999,-999,-999,2.4,177,7,0,
MACA-HM,2/16/2020 2:48:00 AM,2/16/2020 8:48:00 AM,37.1,-999,-999,-999,-999,-999,2.9,178,7,0,
MACA-HM,2/16/2020 2:49:00 AM,2/16/2020 8:49:00 AM,37.4,-999,-999,-999,-999,-999,2.3,181,7,0,
MACA-HM,2/16/2020 2:50:00 AM,2/16/2020 8:50:00 AM,36.8,-999,-999,-999,-999,-999,3.1,178,7,0,
MACA-HM,2/16/2020 2:51:00 AM,2/16/2020 8:51:00 AM,37.3,-999,-999,-999,-999,-999,2.9,180,7,0,
MACA-HM,2/16/2020 2:52:00 AM,2/16/2020 8:52:00 AM,37.2,-999,-999,-999,-999,-999,2.7,181,7.1,0,
MACA-HM,2/16/2020 2:53:00 AM,2/16/2020 8:53:00 AM,37.2,-999,-999,-999,-999,-999,2.9,180,7.1,0,
MACA-HM,2/16/2020 2:54:00 AM,2/16/2020 8:54:00 AM,37,-999,-999,-999,-999,-999,2.8,179,7.1,0,
MACA-HM,2/16/2020 2:55:00 AM,2/16/2020 8:55:00 AM,37.3,-999,-999,-999,-999,-999,3.3,177,7.1,0,
MACA-HM,2/16/2020 2:56:00 AM,2/16/2020 8:56:00 AM,37.1,-999,-999,-999,-999,-999,2.6,178,7,0,
MACA-HM,2/16/2020 2:57:00 AM,2/16/2020 8:57:00 AM,37.1,-999,-999,-999,-999,-999,3,178,7.1,0,
MACA-HM,2/16/2020 2:58:00 AM,2/16/2020 8:58:00 AM,37.1,-999,-999,-999,-999,-999,3.3,176,7.1,0,
MACA-HM,2/16/2020 2:59:00 AM,2/16/2020 8:59:00 AM,37.3,-999,-999,-999,-999,-999,2.9,180,7.1,0,
MACA-HM,2/16/2020 3:00:00 AM,2/16/2020 9:00:00 AM,36.8,-999,-999,-999,-999,-999,3,177,7.2,0,
MACA-HM,2/16/2020 3:01:00 AM,2/16/2020 9:01:00 AM,37,-999,-999,-999,-999,-999,2.8,180,7.1,0,
MACA-HM,2/16/2020 3:02:00 AM,2/16/2020 9:02:00 AM,36.7,-999,-999,-999,-999,-999,3.1,177,7,0,
MACA-HM,2/16/2020 3:03:00 AM,2/16/2020 9:03:00 AM,36.8,-999,-999,-999,-999,-999,3.1,178,7.1,0,
MACA-HM,2/16/2020 3:04:00 AM,2/16/2020 9:04:00 AM,36.7,-999,-999,-999,-999,-999,2.6,180,7.1,0,
MACA-HM,2/16/2020 3:05:00 AM,2/16/2020 9:05:00 AM,36.8,-999,-999,-999,-999,-999,3.4,178,7.2,0,
MACA-HM,2/16/2020 3:06:00 AM,2/16/2020 9:06:00 AM,37,-999,-999,-999,-999,-999,3.2,178,7.2,0,
MACA-HM,2/16/2020 3:07:00 AM,2/16/2020 9:07:00 AM,36.4,-999,-999,-999,-999,-999,2.6,179,7.2,0,
MACA-HM,2/16/2020 3:08:00 AM,2/16/2020 9:08:00 AM,36.3,-999,-999,-999,-999,-999,2.8,177,7.1,0,
MACA-HM,2/16/2020 3:09:00 AM,2/16/2020 9:09:00 AM,36.3,-999,-999,-999,-999,-999,2.9,178,7,0,
MACA-HM,2/16/2020 3:10:00 AM,2/16/2020 9:10:00 AM,36.1,-999,-999,-999,-999,-999,2.8,177,7,0,
MACA-HM,2/16/2020 3:11:00 AM,2/16/2020 9:11:00 AM,36.2,-999,-999,-999,-999,-999,3.1,173,6.9,0,
MACA-HM,2/16/2020 3:12:00 AM,2/16/2020 9:12:00 AM,36.5,-999,-999,-999,-999,-999,2.9,177,7,0,
MACA-HM,2/16/2020 3:13:00 AM,2/16/2020 9:13:00 AM,36.4,-999,-999,-999,-999,-999,2.6,176,7.1,0,
MACA-HM,2/16/2020 3:14:00 AM,2/16/2020 9:14:00 AM,36.1,0.2,0.009,2.5,2.5,152.898,3.2,178,7,0,
MACA-HM,2/16/2020 3:15:00 AM,2/16/2020 9:15:00 AM,36.7,0.1,-0.018,2.4,2.4,153.363,3.1,173,7,0,
MACA-HM,2/16/2020 3:16:00 AM,2/16/2020 9:16:00 AM,36.1,0.1,0.028,2.5,2.5,151.98,3.2,171,7,0,
MACA-HM,2/16/2020 3:17:00 AM,2/16/2020 9:17:00 AM,36.5,0.1,0.034,2.6,2.5,153.23,2.9,174,7,0,
MACA-HM,2/16/2020 3:18:00 AM,2/16/2020 9:18:00 AM,36.2,0.2,0.044,2.4,2.3,155.226,3.2,179,7,0,
MACA-HM,2/16/2020 3:19:00 AM,2/16/2020 9:19:00 AM,36.6,0.1,-0.046,2.3,2.4,152.008,2.9,176,7,0,
MACA-HM,2/16/2020 3:20:00 AM,2/16/2020 9:20:00 AM,36,0.2,0.008,2.3,2.3,152.114,2.9,174,7,0,
MACA-HM,2/16/2020 3:21:00 AM,2/16/2020 9:21:00 AM,36.2,0.2,0.025,2.4,2.4,155.061,2.6,179,6.9,0,
MACA-HM,2/16/2020 3:22:00 AM,2/16/2020 9:22:00 AM,36.5,0.2,-0.138,2.3,2.4,156.176,2.9,175,6.8,0,
MACA-HM,2/16/2020 3:23:00 AM,2/16/2020 9:23:00 AM,36.5,0.2,0,2.2,2.2,158.756,2.9,169,6.8,0,
MACA-HM,2/16/2020 3:24:00 AM,2/16/2020 9:24:00 AM,36.6,0.1,0.03,2.3,2.2,158.412,3.1,173,6.8,0,
MACA-HM,2/16/2020 3:25:00 AM,2/16/2020 9:25:00 AM,36.7,0.2,0.054,2.3,2.2,156.689,2.8,170,7,0,
MACA-HM,2/16/2020 3:26:00 AM,2/16/2020 9:26:00 AM,36.5,0.1,0.046,2.4,2.4,158.626,2.7,169,6.8,0,
MACA-HM,2/16/2020 3:27:00 AM,2/16/2020 9:27:00 AM,36.2,0.1,0.073,2.4,2.3,156.661,2.5,166,6.7,0,
MACA-HM,2/16/2020 3:28:00 AM,2/16/2020 9:28:00 AM,36.4,0.2,-0.007,2.3,2.4,160.085,2.1,159,6.7,0,
MACA-HM,2/16/2020 3:29:00 AM,2/16/2020 9:29:00 AM,36.4,0.1,0.014,2.4,2.4,157.904,2.1,167,6.8,0,
MACA-HM,2/16/2020 3:30:00 AM,2/16/2020 9:30:00 AM,36.6,0.1,-0.026,2.5,2.5,157.828,2.5,166,6.8,0,
MACA-HM,2/16/2020 3:31:00 AM,2/16/2020 9:31:00 AM,37.1,0.1,0.018,2.4,2.3,161.371,2.4,167,6.9,0,
MACA-HM,2/16/2020 3:32:00 AM,2/16/2020 9:32:00 AM,37,0.1,0.056,2.4,2.3,158.095,2,161,6.9,0,
MACA-HM,2/16/2020 3:33:00 AM,2/16/2020 9:33:00 AM,37.1,0.2,0.021,2.4,2.4,158.965,2,166,6.9,0,
MACA-HM,2/16/2020 3:34:00 AM,2/16/2020 9:34:00 AM,36.9,0.1,-0.005,2.4,2.4,156.076,2.1,159,7,0,
MACA-HM,2/16/2020 3:35:00 AM,2/16/2020 9:35:00 AM,36.7,0.1,-0.006,2.3,2.3,157.343,1.8,155,6.9,0,
MACA-HM,2/16/2020 3:36:00 AM,2/16/2020 9:36:00 AM,37.2,0.2,-0.116,2.2,2.3,157.359,2.2,167,6.9,0,
MACA-HM,2/16/2020 3:37:00 AM,2/16/2020 9:37:00 AM,37.1,0.3,0.016,2.1,2.1,161.941,1.9,170,6.9,0,
